season,round,driver,driver_points,driver_wins,driver_standings_pos
2010,17,webber,220,4,2
2010,17,hamilton,210,3,3
2010,17,vettel,206,3,4
2010,17,button,189,2,5
2010,17,massa,143,0,6
2010,17,kubica,124,0,7
2010,17,rosberg,122,0,8
2010,17,michael_schumacher,66,0,9
2010,17,barrichello,47,0,10
2010,17,sutil,47,0,11
2010,17,kobayashi,31,0,12
2010,17,liuzzi,21,0,13
2010,17,petrov,19,0,14
2010,17,hulkenberg,18,0,15
2010,17,buemi,8,0,16
2010,17,rosa,6,0,17
2010,17,heidfeld,6,0,18
2010,17,alguersuari,3,0,19
2010,17,kovalainen,0,0,20
2010,17,trulli,0,0,21
2010,17,chandhok,0,0,22
2010,17,bruno_senna,0,0,23
2010,17,grassi,0,0,24
2010,17,glock,0,0,25
2010,17,yamamoto,0,0,26
2010,17,klien,0,0,27
2010,18,alonso,246,5,1
2010,18,webber,238,4,2
2010,18,vettel,231,4,3
2010,18,hamilton,222,3,4
2010,18,button,199,2,5
2010,18,massa,143,0,6
2010,18,rosberg,130,0,7
2010,18,kubica,126,0,8
2010,18,michael_schumacher,72,0,9
2010,18,barrichello,47,0,10
2010,18,sutil,47,0,11
2010,18,kobayashi,32,0,12
2010,18,hulkenberg,22,0,13
2010,18,liuzzi,21,0,14
2010,18,petrov,19,0,15
2010,18,buemi,8,0,16
2010,18,rosa,6,0,17
2010,18,heidfeld,6,0,18
2010,18,alguersuari,3,0,19
2010,18,kovalainen,0,0,20
2010,18,trulli,0,0,21
2010,18,chandhok,0,0,22
2010,18,bruno_senna,0,0,23
2010,18,grassi,0,0,24
2010,18,glock,0,0,25
2010,18,yamamoto,0,0,26
2010,18,klien,0,0,27
2010,19,vettel,256,5,1
2010,19,alonso,252,5,2
2010,19,webber,242,4,3
2010,19,hamilton,240,3,4
2010,19,button,214,2,5
2010,19,massa,144,0,6
2010,19,rosberg,142,0,7
2010,19,kubica,136,0,8
2010,19,michael_schumacher,72,0,9
2010,19,barrichello,47,0,10
2010,19,sutil,47,0,11
2010,19,kobayashi,32,0,12
2010,19,petrov,27,0,13
2010,19,hulkenberg,22,0,14
2010,19,liuzzi,21,0,15
2010,19,buemi,8,0,16
2010,19,rosa,6,0,17
2010,19,heidfeld,6,0,18
2010,19,alguersuari,5,0,19
2010,19,kovalainen,0,0,20
2010,19,trulli,0,0,21
2010,19,chandhok,0,0,22
2010,19,bruno_senna,0,0,23
2010,19,grassi,0,0,24
2010,19,glock,0,0,25
2010,19,yamamoto,0,0,26
2010,19,klien,0,0,27
2011,1,vettel,25,1,1
2011,1,hamilton,18,0,2
2011,1,petrov,15,0,3
2011,1,alonso,12,0,4
2011,1,webber,10,0,5
2011,1,button,8,0,6
2011,1,massa,6,0,7
2011,1,buemi,4,0,8
2011,1,sutil,2,0,9
2011,1,resta,1,0,10
2011,1,alguersuari,0,0,11
2011,1,heidfeld,0,0,12
2011,1,trulli,0,0,13
2011,1,ambrosio,0,0,14
2011,1,glock,0,0,15
2011,1,barrichello,0,0,16
2011,1,rosberg,0,0,17
2011,1,kovalainen,0,0,18
2011,1,michael_schumacher,0,0,19
2011,1,maldonado,0,0,20
2011,2,vettel,50,2,1
2011,2,button,26,0,2
2011,2,hamilton,22,0,3
2011,2,webber,22,0,4
2011,2,alonso,20,0,5
2011,2,massa,16,0,6
2011,2,heidfeld,15,0,7
2011,2,petrov,15,0,8
2011,2,kobayashi,6,0,9
2011,2,buemi,4,0,10
2011,2,sutil,2,0,11
2011,2,michael_schumacher,2,0,12
2011,2,resta,2,0,13
2011,2,alguersuari,0,0,14
2011,2,rosberg,0,0,15
2011,2,trulli,0,0,16
2011,2,ambrosio,0,0,17
2011,2,kovalainen,0,0,18
2011,2,glock,0,0,19
2011,2,perez,0,0,20
2011,2,barrichello,0,0,21
2011,2,liuzzi,0,0,22
2011,2,maldonado,0,0,23
2011,2,karthikeyan,0,0,24
2011,3,vettel,68,2,1
2011,3,hamilton,47,1,2
2011,3,button,38,0,3
2011,3,webber,37,0,4
2011,3,alonso,26,0,5
2011,3,massa,24,0,6
2011,3,petrov,17,0,7
2011,3,heidfeld,15,0,8
2011,3,rosberg,10,0,9
2011,3,kobayashi,7,0,10
2011,3,michael_schumacher,6,0,11
2011,3,buemi,4,0,12
2011,3,sutil,2,0,13
2011,3,resta,2,0,14
2011,3,alguersuari,0,0,15
2011,3,trulli,0,0,16
2011,3,barrichello,0,0,17
2011,3,ambrosio,0,0,18
2011,3,kovalainen,0,0,19
2011,3,glock,0,0,20
2011,3,perez,0,0,21
2011,3,maldonado,0,0,22
2011,3,liuzzi,0,0,23
2011,3,karthikeyan,0,0,24
2011,4,vettel,93,3,1
2011,4,hamilton,59,1,2
2011,4,webber,55,0,3
2011,4,button,46,0,4
2011,4,alonso,41,0,5
2011,4,massa,24,0,6
2011,4,heidfeld,21,0,7
2011,4,petrov,21,0,8
2011,4,rosberg,20,0,9
2011,4,kobayashi,8,0,10
2011,4,michael_schumacher,6,0,11
2011,4,buemi,6,0,12
2011,4,sutil,2,0,13
2011,4,resta,2,0,14
2011,4,alguersuari,0,0,15
2011,4,barrichello,0,0,16
2011,4,trulli,0,0,17
2011,4,perez,0,0,18
2011,4,ambrosio,0,0,19
2011,4,kovalainen,0,0,20
2011,4,glock,0,0,21
2011,4,maldonado,0,0,22
2011,4,karthikeyan,0,0,23
2011,4,liuzzi,0,0,24
2011,5,vettel,118,4,1
2011,5,hamilton,77,1,2
2011,5,webber,67,0,3
2011,5,button,61,0,4
2011,5,alonso,51,0,5
2011,5,rosberg,26,0,6
2011,5,heidfeld,25,0,7
2011,5,massa,24,0,8
2011,5,petrov,21,0,9
2011,5,michael_schumacher,14,0,10
2011,5,kobayashi,9,0,11
2011,5,buemi,6,0,12
2011,5,sutil,2,0,13
2011,5,perez,2,0,14
2011,5,resta,2,0,15
2011,5,alguersuari,0,0,16
2011,5,barrichello,0,0,17
2011,5,trulli,0,0,18
2011,5,ambrosio,0,0,19
2011,5,kovalainen,0,0,20
2011,5,maldonado,0,0,21
2011,5,glock,0,0,22
2011,5,karthikeyan,0,0,23
2011,5,liuzzi,0,0,24
2011,6,vettel,143,5,1
2011,6,hamilton,85,1,2
2011,6,webber,79,0,3
2011,6,button,76,0,4
2011,6,alonso,69,0,5
2011,6,heidfeld,29,0,6
2011,6,rosberg,26,0,7
2011,6,massa,24,0,8
2011,6,petrov,21,0,9
2011,6,kobayashi,19,0,10
2011,6,michael_schumacher,14,0,11
2011,6,sutil,8,0,12
2011,6,buemi,7,0,13
2011,6,barrichello,2,0,14
2011,6,perez,2,0,15
2011,6,resta,2,0,16
2011,6,alguersuari,0,0,17
2011,6,trulli,0,0,18
2011,6,kovalainen,0,0,19
2011,6,ambrosio,0,0,20
2011,6,maldonado,0,0,21
2011,6,glock,0,0,22
2011,6,liuzzi,0,0,23
2011,6,karthikeyan,0,0,24
2011,7,vettel,161,5,1
2011,7,button,101,1,2
2011,7,webber,94,0,3
2011,7,hamilton,85,1,4
2011,7,alonso,69,0,5
2011,7,massa,32,0,6
2011,7,petrov,31,0,7
2011,7,heidfeld,29,0,8
2011,7,michael_schumacher,26,0,9
2011,7,rosberg,26,0,10
2011,7,kobayashi,25,0,11
2011,7,sutil,8,0,12
2011,7,buemi,8,0,13
2011,7,alguersuari,4,0,14
2011,7,barrichello,4,0,15
2011,7,perez,2,0,16
2011,7,resta,2,0,17
2011,7,rosa,0,0,18
2011,7,trulli,0,0,19
2011,7,liuzzi,0,0,20
2011,7,ambrosio,0,0,21
2011,7,kovalainen,0,0,22
2011,7,karthikeyan,0,0,23
2011,7,maldonado,0,0,24
2011,7,glock,0,0,25
2011,8,vettel,186,6,1
2011,8,button,109,1,2
2011,8,webber,109,0,3
2011,8,hamilton,97,1,4
2011,8,alonso,87,0,5
2011,8,massa,42,0,6
2011,8,rosberg,32,0,7
2011,8,petrov,31,0,8
2011,8,heidfeld,30,0,9
2011,8,michael_schumacher,26,0,10
2011,8,kobayashi,25,0,11
2011,8,sutil,10,0,12
2011,8,alguersuari,8,0,13
2011,8,buemi,8,0,14
2011,8,barrichello,4,0,15
2011,8,perez,2,0,16
2011,8,resta,2,0,17
2011,8,rosa,0,0,18
2011,8,trulli,0,0,19
2011,8,liuzzi,0,0,20
2011,8,ambrosio,0,0,21
2011,8,kovalainen,0,0,22
2011,8,karthikeyan,0,0,23
2011,8,maldonado,0,0,24
2011,8,glock,0,0,25
2011,9,vettel,204,6,1
2011,9,webber,124,0,2
2011,9,alonso,112,1,3
2011,9,hamilton,109,1,4
2011,9,button,109,1,5
2011,9,massa,52,0,6
2011,9,rosberg,40,0,7
2011,9,heidfeld,34,0,8
2011,9,petrov,31,0,9
2011,9,michael_schumacher,28,0,10
2011,9,kobayashi,25,0,11
2011,9,sutil,10,0,12
2011,9,alguersuari,9,0,13
2011,9,perez,8,0,14
2011,9,buemi,8,0,15
2011,9,barrichello,4,0,16
2011,9,resta,2,0,17
2011,9,rosa,0,0,18
2011,9,trulli,0,0,19
2011,9,liuzzi,0,0,20
2011,9,ambrosio,0,0,21
2011,9,kovalainen,0,0,22
2011,9,maldonado,0,0,23
2011,9,karthikeyan,0,0,24
2011,9,glock,0,0,25
2011,9,ricciardo,0,0,26
2011,10,vettel,216,6,1
2011,10,webber,139,0,2
2011,10,hamilton,134,2,3
2011,10,alonso,130,1,4
2011,10,button,109,1,5
2011,10,massa,62,0,6
2011,10,rosberg,46,0,7
2011,10,heidfeld,34,0,8
2011,10,petrov,32,0,9
2011,10,michael_schumacher,32,0,10
2011,10,kobayashi,27,0,11
2011,10,sutil,18,0,12
2011,10,alguersuari,9,0,13
2011,10,perez,8,0,14
2011,10,buemi,8,0,15
2011,10,barrichello,4,0,16
2011,10,resta,2,0,17
2011,10,rosa,0,0,18
2011,10,trulli,0,0,19
2011,10,liuzzi,0,0,20
2011,10,maldonado,0,0,21
2011,10,ambrosio,0,0,22
2011,10,kovalainen,0,0,23
2011,10,glock,0,0,24
2011,10,karthikeyan,0,0,25
2011,10,ricciardo,0,0,26
2011,10,chandhok,0,0,27
2011,11,vettel,234,6,1
2011,11,webber,149,0,2
2011,11,hamilton,146,2,3
2011,11,alonso,145,1,4
2011,11,button,134,2,5
2011,11,massa,70,0,6
2011,11,rosberg,48,0,7
2011,11,heidfeld,34,0,8
2011,11,petrov,32,0,9
2011,11,michael_schumacher,32,0,10
2011,11,kobayashi,27,0,11
2011,11,sutil,18,0,12
2011,11,buemi,12,0,13
2011,11,alguersuari,10,0,14
2011,11,perez,8,0,15
2011,11,resta,8,0,16
2011,11,barrichello,4,0,17
2011,11,rosa,0,0,18
2011,11,trulli,0,0,19
2011,11,liuzzi,0,0,20
2011,11,maldonado,0,0,21
2011,11,ambrosio,0,0,22
2011,11,kovalainen,0,0,23
2011,11,glock,0,0,24
2011,11,karthikeyan,0,0,25
2011,11,ricciardo,0,0,26
2011,11,chandhok,0,0,27
2011,12,vettel,259,7,1
2011,12,webber,167,0,2
2011,12,alonso,157,1,3
2011,12,button,149,2,4
2011,12,hamilton,146,2,5
2011,12,massa,74,0,6
2011,12,rosberg,56,0,7
2011,12,michael_schumacher,42,0,8
2011,12,petrov,34,0,9
2011,12,heidfeld,34,0,10
2011,12,kobayashi,27,0,11
2011,12,sutil,24,0,12
2011,12,buemi,12,0,13
2011,12,alguersuari,10,0,14
2011,12,perez,8,0,15
2011,12,resta,8,0,16
2011,12,barrichello,4,0,17
2011,12,maldonado,1,0,18
2011,12,rosa,0,0,19
2011,12,trulli,0,0,20
2011,12,liuzzi,0,0,21
2011,12,bruno_senna,0,0,22
2011,12,ambrosio,0,0,23
2011,12,kovalainen,0,0,24
2011,12,glock,0,0,25
2011,12,karthikeyan,0,0,26
2011,12,ricciardo,0,0,27
2011,12,chandhok,0,0,28
2011,13,vettel,284,8,1
2011,13,alonso,172,1,2
2011,13,button,167,2,3
2011,13,webber,167,0,4
2011,13,hamilton,158,2,5
2011,13,massa,82,0,6
2011,13,rosberg,56,0,7
2011,13,michael_schumacher,52,0,8
2011,13,petrov,34,0,9
2011,13,heidfeld,34,0,10
2011,13,kobayashi,27,0,11
2011,13,sutil,24,0,12
2011,13,alguersuari,16,0,13
2011,13,buemi,13,0,14
2011,13,resta,12,0,15
2011,13,perez,8,0,16
2011,13,barrichello,4,0,17
2011,13,bruno_senna,2,0,18
2011,13,maldonado,1,0,19
2011,13,rosa,0,0,20
2011,13,trulli,0,0,21
2011,13,kovalainen,0,0,22
2011,13,liuzzi,0,0,23
2011,13,ambrosio,0,0,24
2011,13,glock,0,0,25
2011,13,karthikeyan,0,0,26
2011,13,ricciardo,0,0,27
2011,13,chandhok,0,0,28
2011,14,vettel,309,9,1
2011,14,button,185,2,2
2011,14,alonso,184,1,3
2011,14,webber,182,0,4
2011,14,hamilton,168,2,5
2011,14,massa,84,0,6
2011,14,rosberg,62,0,7
2011,14,michael_schumacher,52,0,8
2011,14,petrov,34,0,9
2011,14,heidfeld,34,0,10
2011,14,sutil,28,0,11
2011,14,kobayashi,27,0,12
2011,14,resta,20,0,13
2011,14,alguersuari,16,0,14
2011,14,buemi,13,0,15
2011,14,perez,9,0,16
2011,14,barrichello,4,0,17
2011,14,bruno_senna,2,0,18
2011,14,maldonado,1,0,19
2011,14,rosa,0,0,20
2011,14,trulli,0,0,21
2011,14,kovalainen,0,0,22
2011,14,liuzzi,0,0,23
2011,14,ambrosio,0,0,24
2011,14,glock,0,0,25
2011,14,karthikeyan,0,0,26
2011,14,ricciardo,0,0,27
2011,14,chandhok,0,0,28
2011,15,vettel,324,9,1
2011,15,button,210,3,2
2011,15,alonso,202,1,3
2011,15,webber,194,0,4
2011,15,hamilton,178,2,5
2011,15,massa,90,0,6
2011,15,rosberg,63,0,7
2011,15,michael_schumacher,60,0,8
2011,15,petrov,36,0,9
2011,15,heidfeld,34,0,10
2011,15,sutil,28,0,11
2011,15,kobayashi,27,0,12
2011,15,resta,20,0,13
2011,15,alguersuari,16,0,14
2011,15,perez,13,0,15
2011,15,buemi,13,0,16
2011,15,barrichello,4,0,17
2011,15,bruno_senna,2,0,18
2011,15,maldonado,1,0,19
2011,15,rosa,0,0,20
2011,15,trulli,0,0,21
2011,15,kovalainen,0,0,22
2011,15,liuzzi,0,0,23
2011,15,ambrosio,0,0,24
2011,15,glock,0,0,25
2011,15,karthikeyan,0,0,26
2011,15,ricciardo,0,0,27
2011,15,chandhok,0,0,28
2011,16,vettel,349,10,1
2011,16,button,222,3,2
2011,16,alonso,212,1,3
2011,16,webber,209,0,4
2011,16,hamilton,196,2,5
2011,16,massa,98,0,6
2011,16,rosberg,67,0,7
2011,16,michael_schumacher,60,0,8
2011,16,petrov,36,0,9
2011,16,heidfeld,34,0,10
2011,16,sutil,28,0,11
2011,16,kobayashi,27,0,12
2011,16,alguersuari,22,0,13
2011,16,resta,21,0,14
2011,16,buemi,15,0,15
2011,16,perez,13,0,16
2011,16,barrichello,4,0,17
2011,16,bruno_senna,2,0,18
2011,16,maldonado,1,0,19
2011,16,rosa,0,0,20
2011,16,trulli,0,0,21
2011,16,kovalainen,0,0,22
2011,16,liuzzi,0,0,23
2011,16,ambrosio,0,0,24
2011,16,glock,0,0,25
2011,16,karthikeyan,0,0,26
2011,16,ricciardo,0,0,27
2011,16,chandhok,0,0,28
2011,17,vettel,374,11,1
2011,17,button,240,3,2
2011,17,alonso,227,1,3
2011,17,webber,221,0,4
2011,17,hamilton,202,2,5
2011,17,massa,98,0,6
2011,17,rosberg,75,0,7
2011,17,michael_schumacher,70,0,8
2011,17,petrov,36,0,9
2011,17,heidfeld,34,0,10
2011,17,sutil,30,0,11
2011,17,kobayashi,27,0,12
2011,17,alguersuari,26,0,13
2011,17,resta,21,0,14
2011,17,buemi,15,0,15
2011,17,perez,14,0,16
2011,17,barrichello,4,0,17
2011,17,bruno_senna,2,0,18
2011,17,maldonado,1,0,19
2011,17,rosa,0,0,20
2011,17,trulli,0,0,21
2011,17,kovalainen,0,0,22
2011,17,liuzzi,0,0,23
2011,17,ambrosio,0,0,24
2011,17,glock,0,0,25
2011,17,karthikeyan,0,0,26
2011,17,ricciardo,0,0,27
2011,17,chandhok,0,0,28
2011,18,vettel,374,11,1
2011,18,button,255,3,2
2011,18,alonso,245,1,3
2011,18,webber,233,0,4
2011,18,hamilton,227,3,5
2011,18,massa,108,0,6
2011,18,rosberg,83,0,7
2011,18,michael_schumacher,76,0,8
2011,18,petrov,36,0,9
2011,18,heidfeld,34,0,10
2011,18,sutil,34,0,11
2011,18,kobayashi,28,0,12
2011,18,alguersuari,26,0,13
2011,18,resta,23,0,14
2011,18,buemi,15,0,15
2011,18,perez,14,0,16
2011,18,barrichello,4,0,17
2011,18,bruno_senna,2,0,18
2011,18,maldonado,1,0,19
2011,18,rosa,0,0,20
2011,18,trulli,0,0,21
2011,18,kovalainen,0,0,22
2011,18,liuzzi,0,0,23
2011,18,ambrosio,0,0,24
2011,18,glock,0,0,25
2011,18,karthikeyan,0,0,26
2011,18,ricciardo,0,0,27
2011,18,chandhok,0,0,28
2011,19,vettel,392,11,1
2011,19,button,270,3,2
2011,19,webber,258,1,3
2011,19,alonso,257,1,4
2011,19,hamilton,227,3,5
2011,19,massa,118,0,6
2011,19,rosberg,89,0,7
2011,19,michael_schumacher,76,0,8
2011,19,sutil,42,0,9
2011,19,petrov,37,0,10
2011,19,heidfeld,34,0,11
2011,19,kobayashi,30,0,12
2011,19,resta,27,0,13
2011,19,alguersuari,26,0,14
2011,19,buemi,15,0,15
2011,19,perez,14,0,16
2011,19,barrichello,4,0,17
2011,19,bruno_senna,2,0,18
2011,19,maldonado,1,0,19
2011,19,rosa,0,0,20
2011,19,trulli,0,0,21
2011,19,kovalainen,0,0,22
2011,19,liuzzi,0,0,23
2011,19,ambrosio,0,0,24
2011,19,glock,0,0,25
2011,19,karthikeyan,0,0,26
2011,19,ricciardo,0,0,27
2011,19,chandhok,0,0,28
2012,1,button,25,1,1
2012,1,vettel,18,0,2
2012,1,hamilton,15,0,3
2012,1,webber,12,0,4
2012,1,alonso,10,0,5
2012,1,kobayashi,8,0,6
2012,1,raikkonen,6,0,7
2012,1,perez,4,0,8
2012,1,ricciardo,2,0,9
2012,1,resta,1,0,10
2012,1,vergne,0,0,11
2012,1,rosberg,0,0,12
2012,1,maldonado,0,0,13
2012,1,glock,0,0,14
2012,1,pic,0,0,15
2012,1,bruno_senna,0,0,16
2012,1,massa,0,0,17
2012,1,kovalainen,0,0,18
2012,1,petrov,0,0,19
2012,1,michael_schumacher,0,0,20
2012,1,grosjean,0,0,21
2012,1,hulkenberg,0,0,22
2012,1,rosa,0,0,23
2012,1,karthikeyan,0,0,24
2012,2,alonso,35,1,1
2012,2,hamilton,30,0,2
2012,2,button,25,1,3
2012,2,webber,24,0,4
2012,2,perez,22,0,5
2012,2,vettel,18,0,6
2012,2,raikkonen,16,0,7
2012,2,bruno_senna,8,0,8
2012,2,kobayashi,8,0,9
2012,2,resta,7,0,10
2012,2,vergne,4,0,11
2012,2,ricciardo,2,0,12
2012,2,hulkenberg,2,0,13
2012,2,michael_schumacher,1,0,14
2012,2,rosberg,0,0,15
2012,2,maldonado,0,0,16
2012,2,glock,0,0,17
2012,2,pic,0,0,18
2012,2,massa,0,0,19
2012,2,petrov,0,0,20
2012,2,kovalainen,0,0,21
2012,2,karthikeyan,0,0,22
2012,2,rosa,0,0,23
2012,2,grosjean,0,0,24
2012,3,hamilton,45,0,1
2012,3,button,43,1,2
2012,3,alonso,37,1,3
2012,3,webber,36,0,4
2012,3,vettel,28,0,5
2012,3,rosberg,25,1,6
2012,3,perez,22,0,7
2012,3,raikkonen,16,0,8
2012,3,bruno_senna,14,0,9
2012,3,kobayashi,9,0,10
2012,3,grosjean,8,0,11
2012,3,resta,7,0,12
2012,3,vergne,4,0,13
2012,3,maldonado,4,0,14
2012,3,ricciardo,2,0,15
2012,3,hulkenberg,2,0,16
2012,3,michael_schumacher,1,0,17
2012,3,massa,0,0,18
2012,3,glock,0,0,19
2012,3,pic,0,0,20
2012,3,petrov,0,0,21
2012,3,kovalainen,0,0,22
2012,3,rosa,0,0,23
2012,3,karthikeyan,0,0,24
2012,4,vettel,53,1,1
2012,4,hamilton,49,0,2
2012,4,webber,48,0,3
2012,4,button,43,1,4
2012,4,alonso,43,1,5
2012,4,rosberg,35,1,6
2012,4,raikkonen,34,0,7
2012,4,grosjean,23,0,8
2012,4,perez,22,0,9
2012,4,resta,15,0,10
2012,4,bruno_senna,14,0,11
2012,4,kobayashi,9,0,12
2012,4,vergne,4,0,13
2012,4,maldonado,4,0,14
2012,4,ricciardo,2,0,15
2012,4,hulkenberg,2,0,16
2012,4,massa,2,0,17
2012,4,michael_schumacher,2,0,18
2012,4,glock,0,0,19
2012,4,pic,0,0,20
2012,4,petrov,0,0,21
2012,4,kovalainen,0,0,22
2012,4,rosa,0,0,23
2012,4,karthikeyan,0,0,24
2012,5,vettel,61,1,1
2012,5,alonso,61,1,2
2012,5,hamilton,53,0,3
2012,5,raikkonen,49,0,4
2012,5,webber,48,0,5
2012,5,button,45,1,6
2012,5,rosberg,41,1,7
2012,5,grosjean,35,0,8
2012,5,maldonado,29,1,9
2012,5,perez,22,0,10
2012,5,kobayashi,19,0,11
2012,5,resta,15,0,12
2012,5,bruno_senna,14,0,13
2012,5,vergne,4,0,14
2012,5,hulkenberg,3,0,15
2012,5,ricciardo,2,0,16
2012,5,massa,2,0,17
2012,5,michael_schumacher,2,0,18
2012,5,glock,0,0,19
2012,5,pic,0,0,20
2012,5,petrov,0,0,21
2012,5,kovalainen,0,0,22
2012,5,rosa,0,0,23
2012,5,karthikeyan,0,0,24
2012,6,alonso,76,1,1
2012,6,vettel,73,1,2
2012,6,webber,73,1,3
2012,6,hamilton,63,0,4
2012,6,rosberg,59,1,5
2012,6,raikkonen,51,0,6
2012,6,button,45,1,7
2012,6,grosjean,35,0,8
2012,6,maldonado,29,1,9
2012,6,perez,22,0,10
2012,6,resta,21,0,11
2012,6,kobayashi,19,0,12
2012,6,bruno_senna,15,0,13
2012,6,massa,10,0,14
2012,6,hulkenberg,7,0,15
2012,6,vergne,4,0,16
2012,6,ricciardo,2,0,17
2012,6,michael_schumacher,2,0,18
2012,6,kovalainen,0,0,19
2012,6,glock,0,0,20
2012,6,pic,0,0,21
2012,6,karthikeyan,0,0,22
2012,6,petrov,0,0,23
2012,6,rosa,0,0,24
2012,7,hamilton,88,1,1
2012,7,alonso,86,1,2
2012,7,vettel,85,1,3
2012,7,webber,79,1,4
2012,7,rosberg,67,1,5
2012,7,raikkonen,55,0,6
2012,7,grosjean,53,0,7
2012,7,button,45,1,8
2012,7,perez,37,0,9
2012,7,maldonado,29,1,10
2012,7,kobayashi,21,0,11
2012,7,resta,21,0,12
2012,7,bruno_senna,15,0,13
2012,7,massa,11,0,14
2012,7,hulkenberg,7,0,15
2012,7,vergne,4,0,16
2012,7,ricciardo,2,0,17
2012,7,michael_schumacher,2,0,18
2012,7,kovalainen,0,0,19
2012,7,glock,0,0,20
2012,7,pic,0,0,21
2012,7,karthikeyan,0,0,22
2012,7,petrov,0,0,23
2012,7,rosa,0,0,24
2012,8,alonso,111,2,1
2012,8,webber,91,1,2
2012,8,hamilton,88,1,3
2012,8,vettel,85,1,4
2012,8,rosberg,75,1,5
2012,8,raikkonen,73,0,6
2012,8,grosjean,53,0,7
2012,8,button,49,1,8
2012,8,perez,39,0,9
2012,8,maldonado,29,1,10
2012,8,resta,27,0,11
2012,8,kobayashi,21,0,12
2012,8,michael_schumacher,17,0,13
2012,8,hulkenberg,17,0,14
2012,8,bruno_senna,16,0,15
2012,8,massa,11,0,16
2012,8,vergne,4,0,17
2012,8,ricciardo,2,0,18
2012,8,kovalainen,0,0,19
2012,8,petrov,0,0,20
2012,8,glock,0,0,21
2012,8,pic,0,0,22
2012,8,karthikeyan,0,0,23
2012,8,rosa,0,0,24
2012,9,alonso,129,2,1
2012,9,webber,116,2,2
2012,9,vettel,100,1,3
2012,9,hamilton,92,1,4
2012,9,raikkonen,83,0,5
2012,9,rosberg,75,1,6
2012,9,grosjean,61,0,7
2012,9,button,50,1,8
2012,9,perez,39,0,9
2012,9,maldonado,29,1,10
2012,9,resta,27,0,11
2012,9,michael_schumacher,23,0,12
2012,9,massa,23,0,13
2012,9,kobayashi,21,0,14
2012,9,bruno_senna,18,0,15
2012,9,hulkenberg,17,0,16
2012,9,vergne,4,0,17
2012,9,ricciardo,2,0,18
2012,9,kovalainen,0,0,19
2012,9,petrov,0,0,20
2012,9,glock,0,0,21
2012,9,pic,0,0,22
2012,9,karthikeyan,0,0,23
2012,9,rosa,0,0,24
2012,10,alonso,154,3,1
2012,10,webber,120,2,2
2012,10,vettel,110,1,3
2012,10,raikkonen,98,0,4
2012,10,hamilton,92,1,5
2012,10,rosberg,76,1,6
2012,10,button,68,1,7
2012,10,grosjean,61,0,8
2012,10,perez,47,0,9
2012,10,kobayashi,33,0,10
2012,10,maldonado,29,1,11
2012,10,michael_schumacher,29,0,12
2012,10,resta,27,0,13
2012,10,massa,23,0,14
2012,10,hulkenberg,19,0,15
2012,10,bruno_senna,18,0,16
2012,10,vergne,4,0,17
2012,10,ricciardo,2,0,18
2012,10,kovalainen,0,0,19
2012,10,petrov,0,0,20
2012,10,glock,0,0,21
2012,10,pic,0,0,22
2012,10,karthikeyan,0,0,23
2012,10,rosa,0,0,24
2012,11,alonso,164,3,1
2012,11,webber,124,2,2
2012,11,vettel,122,1,3
2012,11,hamilton,117,2,4
2012,11,raikkonen,116,0,5
2012,11,rosberg,77,1,6
2012,11,button,76,1,7
2012,11,grosjean,76,0,8
2012,11,perez,47,0,9
2012,11,kobayashi,33,0,10
2012,11,maldonado,29,1,11
2012,11,michael_schumacher,29,0,12
2012,11,resta,27,0,13
2012,11,massa,25,0,14
2012,11,bruno_senna,24,0,15
2012,11,hulkenberg,19,0,16
2012,11,vergne,4,0,17
2012,11,ricciardo,2,0,18
2012,11,kovalainen,0,0,19
2012,11,petrov,0,0,20
2012,11,glock,0,0,21
2012,11,pic,0,0,22
2012,11,karthikeyan,0,0,23
2012,11,rosa,0,0,24
2012,12,alonso,164,3,1
2012,12,vettel,140,1,2
2012,12,webber,132,2,3
2012,12,raikkonen,131,0,4
2012,12,hamilton,117,2,5
2012,12,button,101,2,6
2012,12,rosberg,77,1,7
2012,12,grosjean,76,0,8
2012,12,perez,47,0,9
2012,12,michael_schumacher,35,0,10
2012,12,massa,35,0,11
2012,12,kobayashi,33,0,12
2012,12,hulkenberg,31,0,13
2012,12,maldonado,29,1,14
2012,12,resta,28,0,15
2012,12,bruno_senna,24,0,16
2012,12,vergne,8,0,17
2012,12,ricciardo,4,0,18
2012,12,petrov,0,0,19
2012,12,kovalainen,0,0,20
2012,12,glock,0,0,21
2012,12,pic,0,0,22
2012,12,karthikeyan,0,0,23
2012,12,rosa,0,0,24
2012,13,alonso,179,3,1
2012,13,hamilton,142,3,2
2012,13,raikkonen,141,0,3
2012,13,vettel,140,1,4
2012,13,webber,132,2,5
2012,13,button,101,2,6
2012,13,rosberg,83,1,7
2012,13,grosjean,76,0,8
2012,13,perez,65,0,9
2012,13,massa,47,0,10
2012,13,michael_schumacher,43,0,11
2012,13,kobayashi,35,0,12
2012,13,resta,32,0,13
2012,13,hulkenberg,31,0,14
2012,13,maldonado,29,1,15
2012,13,bruno_senna,25,0,16
2012,13,vergne,8,0,17
2012,13,ricciardo,4,0,18
2012,13,kovalainen,0,0,19
2012,13,petrov,0,0,20
2012,13,ambrosio,0,0,21
2012,13,glock,0,0,22
2012,13,pic,0,0,23
2012,13,karthikeyan,0,0,24
2012,13,rosa,0,0,25
2012,14,alonso,194,3,1
2012,14,vettel,165,2,2
